id,KD,Kill,Death,Assistant,WinRate,PickRate,AvgScore,FirstBloodRate,RankEncoded,HeadshotRate,Rank
62347,0.869,27.873,9.996,4.364,35.83,6.832,365.369,0.082,18,77.2,diamond_3
62349,0.578,37.578,9.069,5.568,52.168,4.261,380.496,0.115,18,77.2,diamond_3
62384,0.333,7.393,10.3,7.582,19.628,0.281,282.139,0.322,15,75.409,platinum_3
62417,0.541,12.148,4.973,3.766,30.226,1.175,87.476,0.681,3,34.267,iron_3
62450,0.584,16.976,19.466,4.275,7.917,7.952,67.057,0.158,3,34.267,iron_3
62451,0.444,12.562,23.165,5.258,9.025,9.304,86.504,0.13,3,34.267,iron_3
62498,0.805,10.8,10.656,7.686,54.936,3.927,256.0,0.112,14,70.726,platinum_2
62509,0.683,3.896,21.303,4.917,22.246,2.782,402.614,0.149,19,71.37,ascendant_1
62525,0.6,6.487,18.37,3.608,51.336,14.633,341.369,0.107,17,74.823,diamond_2
62549,0.542,12.048,9.65,13.793,71.269,5.239,61.573,0.098,2,43.59,iron_2
62607,0.87,9.994,7.975,8.419,59.656,1.495,55.538,0.148,2,43.59,iron_2
62647,0.647,8.006,5.799,4.818,44.362,2.677,106.606,0.047,5,63.014,bronze_2
62686,0.356,17.918,21.916,3.092,33.987,3.007,141.055,0.144,7,62.625,silver_1
62693,0.124,35.064,37.228,3.208,31.239,3.628,171.668,0.136,9,65.154,silver_3
62814,0.115,13.717,32.317,7.412,25.05,11.446,319.752,0.014,16,72.558,diamond_1
62829,0.808,13.573,6.704,14.266,47.156,1.925,75.46,0.117,3,34.267,iron_3
62884,0.442,25.385,9.663,5.998,21.258,13.271,265.515,0.094,15,75.409,platinum_3
62970,0.429,8.532,8.182,4.975,74.421,18.17,153.313,0.113,8,57.784,silver_2
63014,0.533,4.451,2.328,2.653,62.891,2.436,186.153,0.121,10,61.994,gold_1
63041,0.935,10.992,19.327,7.092,32.871,6.629,288.511,0.108,15,75.409,platinum_3
63051,0.541,12.22,17.532,2.891,31.2,7.979,466.172,0.043,20,77.453,ascendant_2
63055,0.323,13.673,10.215,2.484,41.299,4.968,581.469,0.048,22,85.93,immortal_1
63056,0.371,16.134,12.156,2.111,50.385,4.024,709.392,0.056,23,90.551,immortal_2
63091,0.828,12.228,8.799,4.088,21.507,2.614,725.837,0.182,23,90.551,immortal_2
63101,0.728,24.421,14.454,6.411,32.593,0.824,172.48,0.064,9,65.154,silver_3
63144,0.76,12.368,15.627,5.948,61.621,2.091,488.97,0.112,20,77.453,ascendant_2
63152,0.74,7.536,12.72,7.931,49.631,1.606,468.874,0.058,20,77.453,ascendant_2
63167,0.584,7.676,42.899,8.16,59.428,0.633,127.314,0.15,6,41.191,bronze_3
63175,0.707,5.332,11.567,11.827,42.382,0.582,61.076,0.055,3,34.267,iron_3
63178,0.708,20.93,14.276,5.117,50.73,2.057,295.1,0.125,16,72.558,diamond_1
63198,0.774,12.054,16.2,11.316,62.194,4.664,250.47,0.105,14,70.726,platinum_2
63307,0.657,21.663,11.133,9.599,22.505,11.084,142.199,0.081,7,62.625,silver_1
63366,0.705,22.833,8.795,12.934,17.375,6.3,154.005,0.044,9,65.154,silver_3
63405,0.726,18.005,13.235,14.689,60.033,16.27,280.119,0.321,14,70.726,platinum_2
63420,0.781,19.97,16.471,1.859,45.993,7.829,244.723,0.122,13,67.578,platinum_1
63424,0.619,29.239,16.46,1.905,49.743,2.814,236.323,0.233,12,61.989,gold_3
63451,0.619,8.871,21.219,5.111,32.414,5.01,65.997,0.177,3,34.267,iron_3
63501,0.633,15.712,8.533,1.613,26.382,1.713,173.046,0.196,9,65.154,silver_3
63539,0.615,17.68,14.787,4.4,43.561,0.922,307.315,0.09,16,72.558,diamond_1
63569,0.618,12.06,11.272,7.841,16.051,1.684,119.823,0.072,5,63.014,bronze_2
63577,0.612,19.42,20.26,3.698,11.917,1.219,96.501,0.049,5,63.014,bronze_2
63583,0.442,22.08,6.687,9.274,14.624,0.289,250.368,0.074,13,67.578,platinum_1
63641,0.751,15.162,12.571,6.865,29.654,15.407,174.155,0.05,9,65.154,silver_3
63697,0.554,8.335,18.993,0.545,31.887,0.491,40.309,0.036,1,27.161,iron_1
63706,0.648,12.49,14.539,1.625,26.982,1.373,91.692,0.177,5,63.014,bronze_2
63739,0.945,20.234,13.216,10.584,49.846,4.32,129.685,0.242,6,41.191,bronze_3
63742,0.605,15.471,12.835,7.119,60.575,3.555,129.79,0.374,6,41.191,bronze_3
63777,0.455,4.515,7.279,25.311,56.162,65.475,458.52,0.047,20,77.453,ascendant_2
63826,0.506,10.349,10.392,3.006,48.687,4.504,148.637,0.044,8,57.784,silver_2
63838,0.975,16.089,14.996,4.56,59.655,11.73,170.64,0.116,8,57.784,silver_2
63839,0.829,19.629,16.945,3.557,65.024,14.545,134.806,0.106,6,41.191,bronze_3
63891,0.826,14.249,30.326,3.969,28.992,0.34,104.098,0.066,5,63.014,bronze_2
63913,0.371,11.966,11.985,3.348,51.421,1.833,549.766,0.031,21,76.287,ascendant_3
63986,0.328,28.199,22.575,4.083,22.61,1.014,62.096,0.066,3,34.267,iron_3
64041,0.711,25.711,24.387,5.893,39.567,9.284,168.38,0.128,9,65.154,silver_3
64061,0.627,13.639,23.902,5.136,84.76,6.548,237.78,0.079,12,61.989,gold_3
64107,0.932,7.387,18.87,7.82,43.462,1.774,68.624,0.152,3,34.267,iron_3
64145,0.737,17.804,21.709,3.986,21.591,3.417,85.593,0.178,3,34.267,iron_3
64164,0.585,6.225,16.408,3.525,36.998,2.983,92.027,0.121,5,63.014,bronze_2
64185,0.346,12.044,23.618,6.715,42.653,0.64,124.157,0.198,7,62.625,silver_1
64208,0.385,18.326,19.037,5.471,33.774,2.294,139.208,0.229,7,62.625,silver_1
64247,0.279,3.07,10.37,4.03,30.965,7.195,49.38,0.131,1,27.161,iron_1
64271,0.598,18.301,10.911,2.092,81.898,0.138,549.697,0.176,21,76.287,ascendant_3
64293,0.864,6.941,9.627,4.176,14.511,5.479,52.254,0.155,1,27.161,iron_1
64325,0.885,18.775,15.592,17.01,13.695,1.243,118.756,0.098,5,63.014,bronze_2
64331,0.582,17.803,14.754,20.916,18.457,0.656,126.575,0.068,7,62.625,silver_1
64335,0.307,18.518,8.316,9.03,11.797,0.53,172.274,0.084,9,65.154,silver_3
64353,0.485,10.164,36.708,6.039,39.254,0.989,86.437,0.26,3,34.267,iron_3
64365,0.422,11.231,15.901,4.519,26.906,2.403,118.832,0.049,5,63.014,bronze_2
64376,0.637,11.409,2.234,2.578,25.352,0.857,51.081,0.034,1,27.161,iron_1
64380,0.37,10.72,15.486,3.892,57.014,0.357,192.727,0.063,10,61.994,gold_1
64434,0.454,39.529,30.583,1.539,65.29,7.298,168.284,0.088,8,57.784,silver_2
64485,0.435,11.497,7.831,1.94,55.262,12.249,481.477,0.105,20,77.453,ascendant_2
64500,0.618,17.244,10.247,4.645,39.843,2.801,167.721,0.135,9,65.154,silver_3
64606,0.591,22.27,23.889,0.944,32.177,8.346,587.228,0.151,22,85.93,immortal_1
64615,0.378,21.006,10.584,1.076,45.567,3.909,575.935,0.065,22,85.93,immortal_1
64628,0.818,18.679,27.551,3.892,38.988,5.461,157.599,0.078,9,65.154,silver_3
64643,0.934,14.537,28.412,7.983,72.271,2.637,268.29,0.172,14,70.726,platinum_2
64649,0.479,3.647,37.282,10.283,28.35,2.044,198.277,0.111,11,66.234,gold_2
64652,0.336,3.951,22.817,8.934,30.227,2.465,242.145,0.118,13,67.578,platinum_1
64670,0.864,26.673,4.086,1.41,13.206,11.862,343.302,0.169,18,77.2,diamond_3
64675,0.416,45.328,2.228,2.337,6.033,24.651,491.309,0.065,20,77.453,ascendant_2
64770,0.585,12.74,8.239,4.86,29.376,1.091,590.289,0.232,22,85.93,immortal_1
64818,0.808,12.986,18.327,6.327,46.228,10.792,186.3,0.242,10,61.994,gold_1
64856,0.131,5.829,26.733,4.918,17.048,7.113,65.418,0.015,3,34.267,iron_3
64898,0.803,12.024,12.798,5.264,36.556,8.308,184.03,0.091,9,65.154,silver_3
64910,0.69,47.789,9.397,12.058,29.137,10.779,103.731,0.056,5,63.014,bronze_2
64959,0.652,27.125,15.923,4.601,45.946,0.739,193.248,0.136,10,61.994,gold_1
64967,0.542,42.407,4.435,1.566,34.091,0.628,327.282,0.188,16,72.558,diamond_1
64987,0.758,13.209,28.326,1.226,29.87,13.185,229.854,0.076,13,67.578,platinum_1
64994,0.599,10.855,38.855,0.812,16.999,12.759,364.409,0.064,18,77.2,diamond_3
64996,0.579,10.903,33.065,1.093,14.519,11.781,230.27,0.052,13,67.578,platinum_1
64997,0.654,10.031,26.452,1.399,17.278,13.784,271.719,0.059,15,75.409,platinum_3
65003,0.539,12.041,9.562,14.364,58.732,1.771,179.048,0.076,10,61.994,gold_1
65050,0.126,19.056,5.509,8.358,29.838,0.71,136.55,0.061,7,62.625,silver_1
65102,0.5,17.6,6.943,7.795,29.006,2.439,238.475,0.085,13,67.578,platinum_1
65129,0.5,14.34,15.932,1.535,41.758,1.539,223.881,0.204,13,67.578,platinum_1
65191,0.532,4.13,16.455,5.377,66.307,0.151,197.258,0.067,10,61.994,gold_1
65204,0.363,4.755,6.551,4.734,44.707,6.082,276.394,0.166,15,75.409,platinum_3
65239,0.857,23.057,19.915,5.319,47.549,2.316,209.592,0.052,11,66.234,gold_2
65297,0.296,9.595,3.325,2.067,8.475,19.115,433.643,0.059,19,71.37,ascendant_1
65343,0.732,9.908,5.178,2.603,26.909,18.292,232.379,0.062,13,67.578,platinum_1
65357,0.351,14.285,3.23,1.953,18.693,42.347,607.194,0.019,22,85.93,immortal_1
65377,0.071,11.346,11.855,11.248,29.654,1.378,171.868,0.041,9,65.154,silver_3
65456,0.457,17.015,4.52,11.362,26.126,2.355,304.935,0.094,16,72.558,diamond_1
65473,0.405,3.712,7.831,4.124,10.784,3.71,86.36,0.007,3,34.267,iron_3
65506,0.349,24.092,4.926,3.127,23.022,1.29,146.735,0.058,7,62.625,silver_1
65541,0.988,22.153,19.442,8.032,38.259,1.097,204.525,0.129,11,66.234,gold_2
65603,0.562,8.343,30.842,9.67,40.29,6.48,443.106,0.12,20,77.453,ascendant_2
65639,0.906,11.259,12.276,7.369,29.201,4.651,206.112,0.139,11,66.234,gold_2
65642,0.549,7.289,14.988,9.366,29.82,3.847,95.829,0.143,5,63.014,bronze_2
65653,0.152,4.927,33.01,7.331,47.691,1.132,66.462,0.094,3,34.267,iron_3
65720,0.756,15.594,10.699,8.67,33.67,3.75,265.38,0.094,15,75.409,platinum_3
65786,0.543,8.504,19.736,4.249,50.676,8.627,200.714,0.074,10,61.994,gold_1
65900,0.675,20.133,21.259,1.908,20.655,1.221,268.132,0.128,15,75.409,platinum_3
65944,0.435,32.877,13.961,8.084,80.182,0.613,152.416,0.06,8,57.784,silver_2
65959,0.668,16.446,17.743,5.055,29.41,1.133,208.4,0.067,11,66.234,gold_2
66010,0.596,17.487,12.54,30.406,15.904,1.951,292.308,0.077,15,75.409,platinum_3
66181,0.82,14.189,8.77,7.877,27.865,5.811,285.183,0.043,15,75.409,platinum_3
66185,0.609,16.957,12.193,2.229,12.985,3.176,231.738,0.035,13,67.578,platinum_1
66220,0.604,15.527,23.431,2.787,56.466,15.274,184.699,0.125,10,61.994,gold_1
66320,0.547,24.863,11.645,6.995,58.3,1.524,264.298,0.045,14,70.726,platinum_2
66383,0.488,22.306,15.62,4.084,70.782,1.344,583.078,0.184,22,85.93,immortal_1
66411,0.425,5.296,1.919,2.065,20.588,10.013,445.751,0.059,20,77.453,ascendant_2
66457,0.173,5.566,12.004,10.49,20.532,0.68,130.817,0.058,7,62.625,silver_1
66580,0.939,11.992,18.437,2.73,49.781,5.177,434.829,0.171,19,71.37,ascendant_1
66589,0.704,18.344,20.39,1.655,23.546,8.074,338.198,0.109,18,77.2,diamond_3
66722,0.665,15.301,24.479,7.17,51.46,0.25,214.66,0.11,12,61.989,gold_3
66762,0.485,12.312,11.866,6.433,37.279,0.605,236.999,0.12,13,67.578,platinum_1
66775,0.148,38.126,2.563,6.724,47.981,0.268,176.59,0.037,10,61.994,gold_1
66819,0.743,13.434,9.141,5.794,31.825,0.784,146.189,0.138,7,62.625,silver_1
66829,0.756,4.967,24.682,1.622,7.934,1.093,105.666,0.109,5,63.014,bronze_2
66839,0.58,15.451,21.957,7.582,57.488,1.617,185.538,0.092,10,61.994,gold_1
66856,0.204,10.23,11.956,10.075,42.04,0.915,113.276,0.151,5,63.014,bronze_2
66897,0.293,38.72,28.983,6.987,18.009,4.47,141.065,0.23,7,62.625,silver_1
67080,0.477,11.568,17.953,6.217,39.979,7.708,197.612,0.093,11,66.234,gold_2
67081,0.563,10.643,22.082,7.958,45.976,5.704,223.302,0.115,12,61.989,gold_3
67157,0.292,9.044,25.883,9.486,46.801,0.065,308.711,0.042,16,72.558,diamond_1
67318,0.762,12.474,13.746,5.593,61.854,1.026,207.39,0.087,10,61.994,gold_1
67361,0.722,10.792,7.485,2.76,51.421,7.717,150.163,0.1,8,57.784,silver_2
67374,0.548,25.771,1.941,2.467,39.031,6.17,78.839,0.11,3,34.267,iron_3
67403,0.478,13.814,21.792,2.736,77.333,0.111,90.53,0.204,4,53.409,bronze_1
67419,0.637,8.031,16.943,6.815,50.599,4.918,152.7,0.176,8,57.784,silver_2
67478,0.806,18.868,12.402,3.266,46.248,13.804,224.48,0.08,12,61.989,gold_3
67551,0.451,12.806,14.825,2.241,30.603,1.487,241.353,0.099,13,67.578,platinum_1
67570,0.509,3.972,12.868,12.168,75.346,15.779,50.244,0.138,2,43.59,iron_2
67571,0.626,4.329,16.471,9.248,62.537,13.57,64.312,0.166,2,43.59,iron_2
67576,0.782,3.037,20.618,12.828,64.847,13.713,57.933,0.174,2,43.59,iron_2
67580,0.552,14.236,14.931,5.197,50.673,1.655,215.134,0.125,12,61.989,gold_3
67666,0.401,9.885,16.782,3.089,34.71,12.788,274.153,0.094,15,75.409,platinum_3
67681,0.648,14.092,20.651,4.687,44.719,4.756,140.919,0.1,7,62.625,silver_1
67691,0.844,11.242,11.111,1.686,20.95,3.679,72.704,0.047,3,34.267,iron_3
67737,0.205,3.919,7.406,0.479,10.57,3.875,61.132,0.031,3,34.267,iron_3
67765,0.64,7.095,15.618,1.736,16.61,1.2,186.662,0.057,11,66.234,gold_2
67789,0.572,11.989,23.248,0.947,63.933,7.861,372.832,0.032,17,74.823,diamond_2
67821,0.87,15.92,16.793,2.197,42.655,5.946,171.274,0.077,9,65.154,silver_3
67866,0.214,9.276,9.086,3.488,68.5,0.977,136.554,0.205,6,41.191,bronze_3
68007,0.269,34.776,6.483,7.784,16.745,1.962,86.307,0.417,3,34.267,iron_3
68008,0.282,30.951,5.64,9.886,21.434,1.785,73.361,0.509,3,34.267,iron_3
68011,0.365,47.499,4.318,7.303,24.861,1.345,68.561,0.592,3,34.267,iron_3
68050,0.456,2.893,34.548,4.369,5.341,3.234,503.204,0.194,21,76.287,ascendant_3
68069,0.623,19.017,20.109,4.928,28.197,2.863,428.263,0.093,19,71.37,ascendant_1
68125,0.634,8.06,17.517,2.449,76.684,7.758,194.596,0.095,10,61.994,gold_1
68133,0.623,7.867,37.367,4.585,33.21,14.675,107.132,0.061,5,63.014,bronze_2
68142,0.645,22.563,24.184,2.287,55.178,5.811,185.844,0.082,10,61.994,gold_1
68159,0.678,11.694,9.237,9.454,26.303,8.539,223.56,0.088,13,67.578,platinum_1
68211,0.636,13.907,38.178,1.803,25.237,2.136,173.435,0.058,9,65.154,silver_3
68223,0.775,20.317,9.001,2.0,89.425,21.92,273.647,0.039,14,70.726,platinum_2
68244,0.856,8.551,4.916,3.793,23.598,13.894,255.003,0.077,13,67.578,platinum_1
68325,0.3,11.268,5.989,3.526,46.66,0.704,141.681,0.15,7,62.625,silver_1
68337,0.269,22.414,3.14,1.676,17.319,0.317,149.243,0.069,7,62.625,silver_1
68396,0.584,23.053,3.756,6.735,57.445,1.296,353.441,0.479,17,74.823,diamond_2
68436,0.986,9.92,27.706,10.683,50.782,8.567,70.104,0.207,4,53.409,bronze_1
68444,0.466,16.228,25.607,4.077,44.719,2.101,300.726,0.113,16,72.558,diamond_1
68450,0.386,11.132,24.547,9.043,27.482,2.501,306.68,0.054,16,72.558,diamond_1
68472,0.662,19.972,7.421,1.368,18.739,4.558,230.331,0.079,13,67.578,platinum_1
68511,0.798,26.454,2.138,2.8,84.005,31.547,184.781,0.178,10,61.994,gold_1
68592,0.48,20.231,6.203,7.464,34.24,7.596,481.651,0.061,20,77.453,ascendant_2
68593,0.365,21.243,5.707,7.091,43.485,5.697,553.899,0.066,21,76.287,ascendant_3
68594,0.303,25.916,4.166,8.722,40.441,7.349,459.736,0.054,20,77.453,ascendant_2
68604,0.39,5.946,7.868,4.997,58.099,1.547,372.893,0.11,18,77.2,diamond_3
68650,0.484,4.92,14.288,6.967,22.531,5.423,384.397,0.039,18,77.2,diamond_3
68821,0.674,26.621,8.024,8.852,37.354,3.111,234.384,0.068,13,67.578,platinum_1
68823,0.626,14.775,7.126,6.135,38.419,1.657,360.294,0.069,18,77.2,diamond_3
68833,0.403,9.63,5.946,3.42,69.865,2.779,612.189,0.05,22,85.93,immortal_1
68855,0.961,12.412,5.439,2.553,66.115,20.17,142.292,0.173,8,57.784,silver_2
68915,0.462,14.751,6.573,4.414,99.547,0.764,84.495,0.013,4,53.409,bronze_1
68973,0.292,16.474,20.506,3.854,70.055,1.358,341.634,0.29,17,74.823,diamond_2
68993,0.357,6.184,13.518,1.7,8.295,7.64,142.224,0.042,7,62.625,silver_1
69049,0.201,20.345,12.674,5.122,43.943,0.511,173.848,0.031,9,65.154,silver_3
69123,0.922,9.647,11.089,2.763,26.984,9.1,282.99,0.226,15,75.409,platinum_3
69130,0.515,6.994,10.333,4.526,39.891,7.382,281.123,0.144,15,75.409,platinum_3
69187,0.288,3.628,16.851,15.796,76.817,1.074,184.004,0.015,10,61.994,gold_1
69276,0.142,30.804,19.067,15.934,35.385,7.205,57.279,0.026,3,34.267,iron_3
69379,0.742,9.995,15.758,9.64,27.302,1.956,202.327,0.08,11,66.234,gold_2
69391,0.275,5.19,7.426,9.221,11.303,3.181,84.359,0.046,3,34.267,iron_3
69401,0.618,10.738,10.232,4.18,84.564,13.455,249.952,0.077,14,70.726,platinum_2
69409,0.401,2.967,14.052,4.793,70.187,9.321,262.7,0.062,14,70.726,platinum_2
69429,0.394,19.148,41.824,2.8,42.462,4.248,118.268,0.117,6,41.191,bronze_3
69467,0.522,6.96,17.467,18.787,25.812,1.985,154.764,0.071,9,65.154,silver_3
69547,0.772,6.101,13.786,2.793,29.145,0.514,119.351,0.071,5,63.014,bronze_2
69562,0.325,17.513,13.263,20.11,44.394,2.728,186.648,0.065,10,61.994,gold_1
69608,0.196,13.045,12.676,7.215,21.732,3.119,65.877,0.043,3,34.267,iron_3
69626,0.717,12.377,11.292,1.135,52.072,7.836,91.174,0.083,4,53.409,bronze_1
69631,0.86,15.665,10.276,0.815,61.573,6.684,44.724,0.062,2,43.59,iron_2
69652,0.946,10.206,11.011,3.732,13.801,4.713,298.967,0.06,16,72.558,diamond_1
69665,0.572,10.356,7.456,4.903,90.442,0.748,88.952,0.1,4,53.409,bronze_1
69668,0.371,12.336,6.925,4.301,67.103,0.884,66.958,0.114,2,43.59,iron_2
69669,0.271,14.556,6.509,5.204,79.182,0.99,85.037,0.098,4,53.409,bronze_1
69766,0.775,17.193,7.851,1.552,32.478,0.306,244.391,0.044,13,67.578,platinum_1
69774,0.722,22.047,5.907,6.338,16.818,0.45,106.644,0.015,5,63.014,bronze_2
69797,0.524,37.115,11.944,5.372,54.003,4.296,66.187,0.115,2,43.59,iron_2
69859,0.796,19.116,14.807,2.829,39.057,7.748,190.486,0.188,11,66.234,gold_2
69884,0.925,14.156,11.512,4.375,37.982,1.727,135.006,0.155,7,62.625,silver_1
69889,0.496,23.046,7.263,4.441,32.861,2.036,132.346,0.145,7,62.625,silver_1
69941,0.667,15.549,12.532,3.573,23.2,1.274,200.723,0.06,11,66.234,gold_2
69979,0.662,16.284,12.529,6.05,41.906,0.718,240.464,0.088,13,67.578,platinum_1
70003,0.657,14.67,12.378,2.46,44.195,15.043,281.442,0.063,15,75.409,platinum_3
70111,0.643,11.173,11.584,5.655,64.054,13.418,101.471,0.234,4,53.409,bronze_1
70126,0.725,13.365,7.241,10.171,40.174,4.168,72.332,0.04,3,34.267,iron_3
70129,0.523,10.412,6.737,15.653,31.944,2.236,41.424,0.016,1,27.161,iron_1
70222,0.826,14.387,13.011,2.132,87.285,2.73,218.559,0.065,12,61.989,gold_3
70228,0.902,8.926,5.636,2.122,51.056,2.334,115.563,0.023,6,41.191,bronze_3
70229,0.947,8.39,5.354,1.591,38.292,2.591,100.54,0.026,5,63.014,bronze_2
70324,0.257,39.59,6.421,2.212,36.08,1.383,154.144,0.121,9,65.154,silver_3
70327,0.304,27.698,5.719,1.8,29.661,0.882,147.285,0.092,7,62.625,silver_1
70386,0.283,6.418,6.853,16.966,77.075,0.132,217.987,0.154,12,61.989,gold_3
70398,0.742,12.75,10.875,4.484,46.102,6.08,265.2,0.25,14,70.726,platinum_2
70399,0.876,15.045,12.506,5.695,35.038,4.742,222.768,0.215,13,67.578,platinum_1
70471,0.635,19.352,17.344,2.652,49.011,0.257,225.556,0.02,12,61.989,gold_3
70480,0.654,19.941,14.742,4.6,44.331,6.581,182.974,0.081,10,61.994,gold_1
70496,0.22,9.988,40.859,0.482,48.05,1.915,159.999,0.063,8,57.784,silver_2
70552,0.232,3.624,17.424,6.641,17.355,22.29,299.9,0.072,16,72.558,diamond_1
70575,0.2,22.851,4.913,7.219,14.059,3.006,64.589,0.023,3,34.267,iron_3
70678,0.828,13.442,16.94,8.833,50.19,8.906,227.7,0.122,12,61.989,gold_3
70770,0.432,14.693,22.386,6.799,79.656,1.965,64.854,0.112,2,43.59,iron_2
70790,0.164,5.121,10.465,8.237,47.87,0.865,152.275,0.085,8,57.784,silver_2
70863,0.696,11.305,18.062,3.105,91.043,30.698,391.787,0.19,19,71.37,ascendant_1
70899,0.744,22.32,22.612,5.985,51.41,5.427,213.069,0.185,12,61.989,gold_3
70985,0.231,31.009,12.164,4.944,17.421,7.573,148.788,0.038,7,62.625,silver_1
71019,0.62,11.014,18.961,5.611,33.185,6.577,236.454,0.101,13,67.578,platinum_1
71083,0.596,7.239,7.322,10.286,88.0,3.694,131.684,0.096,6,41.191,bronze_3
71090,0.696,8.832,2.569,4.051,41.703,5.473,311.415,0.017,16,72.558,diamond_1
71100,0.652,12.021,8.914,3.221,53.812,1.061,111.343,0.113,6,41.191,bronze_3
71104,0.626,13.42,11.004,3.544,48.488,1.047,168.046,0.087,8,57.784,silver_2
71126,0.321,21.004,20.629,2.154,47.143,1.092,113.135,0.048,6,41.191,bronze_3
71219,0.912,15.207,8.856,5.953,37.859,10.996,286.72,0.083,15,75.409,platinum_3
71223,0.663,16.555,5.913,5.088,37.585,8.99,284.982,0.07,15,75.409,platinum_3
71267,0.633,7.691,13.0,12.888,40.826,4.275,90.147,0.387,5,63.014,bronze_2
71271,0.771,6.628,14.682,10.376,48.197,5.45,62.683,0.251,2,43.59,iron_2
71313,0.462,3.27,7.851,1.948,28.883,2.963,388.114,0.031,18,77.2,diamond_3
71316,0.582,2.833,5.651,1.734,35.126,1.363,228.274,0.044,13,67.578,platinum_1
71330,0.489,16.479,8.9,5.04,51.001,3.316,182.022,0.117,10,61.994,gold_1
71456,0.446,31.713,6.534,5.489,57.547,0.206,240.803,0.263,12,61.989,gold_3
71533,0.456,4.265,13.317,14.065,58.93,11.289,319.214,0.047,16,72.558,diamond_1
71572,0.537,9.174,20.465,4.622,19.69,0.655,220.003,0.101,11,66.234,gold_2
71622,0.449,9.12,37.245,6.826,47.156,0.58,121.442,0.116,6,41.191,bronze_3
71634,0.308,25.254,31.057,7.824,15.165,0.296,25.132,0.084,1,27.161,iron_1
71635,0.293,20.961,24.224,6.416,13.8,0.225,30.912,0.093,1,27.161,iron_1
71637,0.206,20.659,27.412,3.753,13.019,0.306,31.567,0.123,1,27.161,iron_1
71638,0.891,18.774,19.152,8.085,42.33,13.786,146.26,0.077,7,62.625,silver_1
71686,0.53,4.93,26.521,4.655,23.146,6.755,119.186,0.076,5,63.014,bronze_2
71730,0.24,14.42,5.499,8.324,73.506,2.501,154.177,0.025,8,57.784,silver_2
71808,0.352,3.65,18.5,7.599,34.553,4.409,205.729,0.159,11,66.234,gold_2
71871,0.803,15.827,15.005,3.483,57.044,5.411,71.482,0.028,4,53.409,bronze_1
71876,0.59,22.513,15.405,4.773,77.123,5.622,82.83,0.022,4,53.409,bronze_1
71887,0.956,6.605,9.643,2.37,23.171,1.658,152.839,0.296,9,65.154,silver_3
72015,0.237,11.556,27.137,0.358,27.818,0.17,90.075,0.338,5,63.014,bronze_2
72049,0.27,43.228,16.551,5.99,44.341,1.791,298.735,0.089,16,72.558,diamond_1
72100,0.76,25.224,17.424,5.758,56.747,3.062,182.644,0.106,10,61.994,gold_1
72169,0.408,19.754,9.224,1.188,59.749,7.524,66.504,0.145,2,43.59,iron_2
72243,0.514,23.855,13.814,2.697,38.495,1.995,484.676,0.053,20,77.453,ascendant_2
72312,0.693,15.403,22.243,18.983,35.301,9.194,91.517,0.01,5,63.014,bronze_2
72358,0.672,14.31,18.758,4.83,46.008,0.472,171.76,0.111,9,65.154,silver_3
72374,0.801,16.094,14.411,15.49,24.28,0.12,282.317,0.05,15,75.409,platinum_3
72395,0.678,6.747,4.201,6.525,7.359,0.098,76.266,0.061,3,34.267,iron_3
72409,0.344,8.713,6.35,5.604,16.915,5.192,158.3,0.229,9,65.154,silver_3
72421,0.712,24.149,14.577,10.042,25.475,6.192,101.546,0.054,5,63.014,bronze_2
72427,0.449,35.021,21.635,21.44,11.005,7.595,49.011,0.018,1,27.161,iron_1
72451,0.695,11.704,9.051,1.315,35.89,3.982,253.105,0.018,13,67.578,platinum_1
72484,0.434,17.772,17.103,4.35,35.979,6.418,161.18,0.135,9,65.154,silver_3
72526,0.18,8.46,13.533,1.866,90.205,5.35,170.625,0.146,8,57.784,silver_2
72539,0.573,10.8,15.184,10.26,71.324,2.972,304.093,0.104,14,70.726,platinum_2
72552,0.398,5.886,7.301,2.081,18.008,2.49,378.346,0.271,18,77.2,diamond_3
72567,0.924,3.964,6.114,10.383,49.184,10.315,182.809,0.074,10,61.994,gold_1
72636,0.463,14.618,25.823,1.591,9.356,2.079,151.262,0.022,7,62.625,silver_1
72702,0.447,19.059,9.9,4.699,64.071,1.43,363.895,0.09,17,74.823,diamond_2
72733,0.121,11.606,8.492,3.586,20.68,3.992,178.315,0.097,9,65.154,silver_3
72736,0.085,6.076,3.95,3.052,21.098,2.934,229.075,0.15,13,67.578,platinum_1
72776,0.2,5.906,3.748,5.546,72.799,3.887,294.086,0.066,14,70.726,platinum_2
72806,0.902,8.605,3.749,3.402,77.852,0.417,121.006,0.085,6,41.191,bronze_3
72824,0.756,6.975,17.334,2.719,73.418,0.834,217.92,0.089,12,61.989,gold_3
72865,0.612,8.328,7.237,8.529,21.139,0.554,224.253,0.124,13,67.578,platinum_1
72946,0.683,11.81,6.609,1.81,73.772,10.978,204.445,0.29,10,61.994,gold_1
72948,0.674,10.488,9.827,2.337,65.598,14.095,265.615,0.326,14,70.726,platinum_2
